ACCTTYPE,SF,X,Y
Residential,3400,-104.8690279,40.51408305
Residential,3470,-104.8690263,40.5142546
Residential,3400,-104.8690247,40.51442235
Residential,3400,-104.869028,40.51459774
Residential,1627,-104.8690213,40.51478452
Residential,1654,-104.8686088,40.51294846
Residential,1417,-104.8688636,40.51294603
Residential,1654,-104.8691085,40.51293592
Residential,1417,-104.869383,40.51296029
Residential,2329,-104.8696014,40.51311397
Residential,1654,-104.8696243,40.51333141
Residential,2031,-104.8696027,40.51351048
Residential,1627,-104.8695861,40.51368195
Residential,1654,-104.8695896,40.5138421
Residential,2329,-104.8696032,40.51399086
Residential,1868,-104.8696017,40.51414717
Residential,2031,-104.8695999,40.51433778
Residential,1627,-104.8696135,40.51448654
Residential,1654,-104.869587,40.51465415
Residential,1627,-104.8695705,40.51482181
Residential,2329,-104.869574,40.51497814
Residential,1627,-104.8695924,40.51514599
Residential,1654,-104.8695959,40.51530995
Residential,1868,-104.8696092,40.5154854
Residential,1287,-104.8695975,40.51567596
Residential,1485,-104.8681573,40.51476457
Residential,1287,-104.8679224,40.51477092
Residential,1199,-104.8676927,40.51476586
Residential,1999,-104.8674429,40.51476831
Residential,1485,-104.8672182,40.51475946
Residential,1200,-104.8669984,40.51475826
Residential,415576,-104.8667734,40.5147761
Residential,415576,-104.8665437,40.51477103
Residential,2400,-104.8663089,40.51476975
Residential,2031,-104.8660443,40.51475687
Residential,1417,-104.8690575,40.51518884
Residential,1654,-104.8688177,40.51519135
Residential,1417,-104.8686028,40.51519781
Residential,1654,-104.8683631,40.5151965
Residential,2449,-104.8681382,40.51520672
Residential,2329,-104.8679185,40.51519409
Residential,2031,-104.8676837,40.51519662
Residential,1417,-104.8674638,40.51520305
Residential,1654,-104.8672441,40.51519804
Residential,1627,-104.8669844,40.515189
Residential,396,-104.8667695,40.51519545
Residential,1740,-104.8665497,40.51520188
Residential,1728,-104.8663299,40.51520068
Residential,1287,-104.8660751,40.51519929
Residential,1485,-104.8663123,40.51334771
Residential,1199,-104.8657428,40.5133446
Residential,1485,-104.866763,40.5137581
Residential,1287,-104.8664029,40.51380189
Residential,8841,-104.8658785,40.51378759
Residential,8841,-104.8653083,40.51387216
Residential,8841,-104.8650531,40.51391271
Residential,8841,-104.8648131,40.51393427
Residential,4784,-104.8645882,40.5139521
Residential,1374,-104.8643191,40.51387819
Residential,1640,-104.8637077,40.51356222
Residential,1579,-104.863615,40.51332534
Residential,2064,-104.8617428,40.51321213
Residential,1579,-104.8614777,40.51325261
Residential,2334,-104.8612026,40.51328922
Residential,4784,-104.8609315,40.5134288
Residential,4784,-104.8652605,40.51457245
Residential,8841,-104.8652622,40.51478978
Residential,8841,-104.8653734,40.51412129
Residential,8841,-104.8650844,40.51416832
Residential,8841,-104.864739,40.51424935
Residential,4784,-104.8646359,40.51445466
Residential,4784,-104.8646527,40.51465777
Residential,4784,-104.864651,40.51484076
Residential,4784,-104.8647314,40.51506138
Residential,4784,-104.8649737,40.51519423
Residential,4784,-104.865247,40.51521288
Residential,4784,-104.8655018,40.5152057
Residential,1526,-104.8642121,40.51410922
Residential,1374,-104.8642179,40.51428367
Residential,1672,-104.8642238,40.51445527
Residential,1374,-104.8642408,40.51464122
Residential,1374,-104.8642806,40.51479299
Residential,1672,-104.8643165,40.51495903
Residential,1374,-104.8643598,40.51513369
Residential,1374,-104.8643994,40.51530547
Residential,1672,-104.8644426,40.51549442
Residential,1374,-104.8637209,40.51374625
Residential,1374,-104.8636743,40.51392613
Residential,1672,-104.8636576,40.51410618
Residential,1374,-104.8636486,40.51426912
Residential,1640,-104.8636507,40.51444069
Residential,1641,-104.863675,40.51464384
Residential,1374,-104.8637578,40.51500744
Residential,1374,-104.8638231,40.51522797
Residential,8800,-104.863877,40.51547417
Residential,8800,-104.862723,40.51349487
Residential,1675,-104.8627284,40.51371793
Residential,588,-104.8627267,40.5138952
Residential,1378,-104.8627288,40.5140725
Residential,3022,-104.8627198,40.51423257
Residential,240,-104.8627294,40.51440705
Residential,1374,-104.8627557,40.51479035
Residential,1374,-104.8632562,40.51336912
Residential,1640,-104.8632992,40.51356951
Residential,1641,-104.8632863,40.51374673
Residential,1374,-104.8632884,40.51392688
Residential,1374,-104.8632906,40.51409274
Residential,1641,-104.8632926,40.51427289
Residential,1374,-104.8632797,40.51445296
Residential,1640,-104.8633225,40.51467622
Residential,1374,-104.8634235,40.51509425
Residential,1374,-104.8634705,40.51527179
Residential,128054,-104.8635246,40.51549798
Residential,128054,-104.8623669,40.51351293
Residential,3924,-104.8623724,40.51371884
Residential,1640,-104.8623709,40.51388468
Residential,1374,-104.8623842,40.51406489
Residential,1374,-104.8623751,40.51423354
Residential,1641,-104.8623809,40.51441372
Residential,1641,-104.8623904,40.51459391
Residential,400,-104.8623811,40.51478544
Residential,2632,-104.8618265,40.51361004
Residential,960,-104.8618246,40.51381305
Residential,952,-104.8618194,40.51396457
Residential,2706,-104.8618178,40.51413041
Residential,240,-104.8618162,40.51430196
Residential,3456,-104.8618221,40.51447069
Residential,2778,-104.8618243,40.51463369
Residential,900,-104.8618264,40.51481384
Residential,1740,-104.8629355,40.51519737
Residential,2106,-104.8626582,40.51520443
Residential,728,-104.8624258,40.51521173
Residential,960,-104.8621861,40.5152047
Residential,120,-104.8619463,40.5152091
Residential,960,-104.8617065,40.51520778
Residential,100,-104.8614405,40.51520918
Residential,1728,-104.8614623,40.51369382
Residential,1600,-105.0339759,40.0399664
Residential,2168,-105.0334039,40.03997124
Residential,2403,-105.033398,40.04015709
Residential,3974,-105.033392,40.04034294
Residential,1680,-105.0333815,40.04051805
Residential,1550,-105.0333665,40.04067527
Residential,1686,-105.0333422,40.04083602
Residential,1707,-105.0331462,40.04141772
Residential,1712,-105.0330588,40.04156139
Residential,1719,-105.0329741,40.04171118
Vacant Land,1907,-105.0328745,40.0418886
Residential,1614,-105.0328084,40.04203846
Residential,2354,-105.0315992,40.04204071
Residential,1232,-105.0314678,40.0422189
Residential,2195,-105.0313641,40.0424115
Vacant Land,2071,-105.0312885,40.04258277
Residential,2402,-105.0312314,40.04277556
Residential,2374,-105.031109,40.04299669
Residential,2494,-105.031219,40.0432259
Residential,2354,-105.0316556,40.04330631
Residential,2071,-105.0320206,40.04297894
Residential,2374,-105.0320316,40.04273592
Residential,1600,-105.0320982,40.04252172
Residential,2374,-105.0321741,40.04230041
Residential,2077,-105.033451,40.04327784
Residential,1600,-105.0338328,40.04321504
Residential,2071,-105.033974,40.04297255
Residential,672,-105.0345306,40.04318212
Residential,1008,-104.9246781,40.13288864
Residential,1882,-104.9246025,40.13259275
Residential,2448,-104.9253207,40.13165469
Residential,1188,-104.9248484,40.13160228
Residential,1558,-104.925929,40.13214524
Residential,676,-104.9253429,40.13380824
Residential,1344,-104.9532502,40.15148466
Residential,2195,-104.9527546,40.15055296
Residential,1939,-104.9521958,40.15052648
Residential,3172,-104.9522005,40.15071237
Residential,2494,-104.9521929,40.15088868
Residential,1232,-104.9521915,40.15106501
Residential,2195,-104.9525931,40.1520916
Residential,1419,-104.9519642,40.15229832
Residential,1272,-104.9518601,40.15211672
Residential,7744,-104.9517435,40.15193029
Residential,7744,-104.951689,40.15175846
Residential,7744,-104.9516283,40.15158183
Residential,2830,-104.9515802,40.15139096
Residential,1723,-104.9515445,40.15119539
Residential,4405,-104.9515706,40.15103824
Residential,2195,-104.9515908,40.15084769
Residential,3202,-104.9515861,40.15065703
Residential,1272,-104.9515752,40.15047588
Residential,840,-104.9515641,40.15029948
Residential,1173,-104.9515595,40.15010882
Residential,1723,-104.9515671,40.14992775
Residential,2494,-104.9515747,40.14975621
Residential,1723,-104.9515576,40.14957026
Residential,960,-104.9546296,40.14907961
Residential,1534,-104.9545167,40.14922206
Residential,1272,-104.9543417,40.14935468
Residential,1214,-104.9541977,40.14950174
Residential,1953,-104.9540724,40.14963459
Residential,1010,-104.9538787,40.14978142
Residential,1614,-104.9536789,40.14991869
Residential,816,-104.9534853,40.15004646
Residential,1038,-104.9532422,40.15015492
Residential,1614,-104.9527569,40.15026701
Residential,1440,-104.9524523,40.15029893
Residential,1296,-104.9521295,40.1502831
Residential,936,-104.952096,40.14981588
Residential,2195,-104.9523755,40.14981244
Residential,1308,-104.95263,40.14983271
Residential,1272,-104.9528417,40.14975745
Residential,970,-104.9530721,40.14968706
Residential,1953,-104.9532779,40.14957841
Residential,1092,-104.9534219,40.14944088
Residential,2195,-104.9535908,40.14928917
Residential,864,-104.9538788,40.14899504
Residential,1694,-104.9540228,40.14885751
Residential,1196,-104.9542291,40.14868691
Residential,1953,-104.9544922,40.14840219
Residential,819,-104.9546548,40.14826952
Residential,976,-104.9548115,40.14808915
Residential,2494,-104.9565224,40.14759978
Residential,1240,-104.9563175,40.14746484
Residential,1723,-104.9560443,40.14745879
Residential,672,-104.955746,40.14747645
Residential,1614,-104.9554471,40.14757989
Residential,1128,-104.9552588,40.14782207
Residential,1810,-104.9500913,40.16309363
Residential,1148,-104.9502493,40.16291995
Residential,1189,-104.9502732,40.16272561
Residential,1008,-104.9502896,40.16253696
Residential,1982,-104.9497582,40.16419298
Residential,867,-104.9499386,40.16400796
Residential,220,-104.9501265,40.16382013
Residential,504,-104.9502729,40.16368642
Residential,684,-104.9504083,40.16354123
Residential,988,-104.9505473,40.16340177
Residential,1268,-104.9506976,40.16324807
Residential,1008,-104.9507961,40.16305409
Residential,1872,-104.9508422,40.16287702
Residential,430,-104.9508438,40.16267971
Residential,1260,-104.9508565,40.16250248
Residential,784,-104.9508518,40.16215073
Residential,600,-104.9508533,40.16197345
Residential,1896,-104.9508698,40.16177621
Residential,1560,-104.9488165,40.16211006
Residential,1470,-104.9490805,40.16211847
Residential,720,-104.9493258,40.16212441
Residential,1008,-104.9495868,40.16211612
Residential,1200,-104.9498228,40.16211486
Residential,1782,-104.9500837,40.16211372
Residential,888,-104.9492446,40.16256725
Residential,1688,-104.9494957,40.16262564
Residential,610,-104.9497316,40.1626363
Residential,748,-104.9499584,40.16263261
Residential,800,-104.9499434,40.1633379
Residential,1611,-104.9497486,40.16322021
Residential,842,-104.9495977,40.16306936
Residential,809,-104.9494058,40.16298266
Residential,2884,-104.9491984,40.16289588
Residential,1200,-104.9489758,40.16276614
Residential,384,-104.9488968,40.16255368
Residential,1148,-104.9495925,40.16370559
Residential,1344,-104.9494009,40.16359029
Residential,1056,-104.9492123,40.1634774
Residential,712,-104.9490237,40.16337641
Residential,400,-104.9488351,40.1632659
Residential,880,-104.9485754,40.16311453
Residential,1314,-104.9484154,40.16292789
Residential,5034,-104.9483145,40.16273678
Residential,432,-104.9482975,40.16253414
Residential,2730,-104.9482897,40.16234823
Residential,864,-104.9482881,40.16216473
Residential,1578,-104.9483082,40.16197658
Residential,832,-104.948285,40.16178106
Residential,919,-104.9488246,40.16182559
Residential,1458,-104.9490854,40.16183398
Residential,1196,-104.9493246,40.16183512
Residential,720,-104.9495823,40.16183873
Residential,1736,-104.9498277,40.16184229
Residential,1424,-104.9500762,40.1618387
Residential,1006,-104.9503402,40.16183996
Residential,1032,-104.9485582,40.16135964
Residential,1216,-104.9487818,40.16136309
Residential,1404,-104.9491016,40.16136938
Residential,1458,-104.9493128,40.161368
Residential,280,-104.9495489,40.16136913
Residential,5000,-104.949788,40.16137265
Residential,4608,-104.9500116,40.1613761
Residential,1056,-104.9502538,40.16137963
Residential,1302,-104.9504743,40.16138307
Residential,1456,-104.9507415,40.16137719
Residential,1640,-104.9476077,40.16136225
Residential,1092,-104.9478531,40.16136104
Residential,1512,-104.9479045,40.16197227
Residential,840,-104.9624318,40.15772343
Residential,840,-104.9399401,40.14707657
Residential,1428,-104.9399573,40.14728407
Residential,1339,-104.9393523,40.14831906
Residential,1579,-104.9393367,40.14855681
Residential,960,-104.9393002,40.14876634
Residential,848,-104.9400023,40.14924965
Residential,1014,-104.9402679,40.1472763
Residential,800,-104.9402636,40.14708183
Residential,1558,-104.9245555,40.1318824
Residential,2201,-104.9253577,40.13247261
Residential,624,-104.9245928,40.13224003
Residential,2201,-104.9246759,40.13317877
Residential,736,-104.9254499,40.13267292
Residential,1726,-104.9257549,40.13258626
Residential,1744,-104.9263307,40.13336184
Residential,936,-104.9262505,40.13257958
Residential,1558,-104.9261272,40.13234046
Residential,1747,-104.925841,40.13181584
Residential,1524,-104.926283,40.13170262
Residential,2791,-104.9270787,40.13253938
Residential,1580,-104.9270913,40.13283566
Residential,1790,-104.9263737,40.13303771
Residential,1222,-104.9254423,40.13354816
Residential,1732,-104.9261217,40.13384277
Residential,1152,-104.9262553,40.13464747
Residential,938,-104.9468556,40.16134042
Residential,1280,-104.9471445,40.16133811
Residential,1288,-104.947385,40.16136512
Residential,1680,-104.9480737,40.16135733
Residential,1512,-104.9483287,40.16137332
Residential,1860,-104.9479155,40.16214389
Residential,2113,-104.9479044,40.16232856
Residential,732,-104.9478886,40.16249473
Residential,849,-104.9478919,40.16268315
Residential,960,-104.9483678,40.16337626
Residential,836,-104.9485979,40.16350297
Residential,780,-104.9487895,40.1636221
Residential,1243,-104.9489716,40.1637338
Residential,756,-104.9491682,40.16383818
Residential,5591,-104.6719371,40.3890984
Residential,2308,-104.6721706,40.38909244
Residential,1305,-104.672404,40.389088
Residential,1505,-104.6726493,40.38908823
Residential,4794,-104.6728906,40.38909453
Residential,3553,-104.6698638,40.39099614
Residential,3512,-104.670087,40.39109305
Residential,1530,-104.6703132,40.39114996
Residential,224,-104.6705596,40.39118603
Residential,768,-104.6707938,40.39119343
Residential,2690,-104.6710133,40.39118928
Residential,6604,-104.6714569,40.3912077
Residential,986,-104.6686412,40.3902067
Residential,1931,-104.6686171,40.39003782
Residential,2560,-104.6686155,40.38986052
Residential,822,-104.6686137,40.38970037
Residential,900,-104.6686085,40.38951732
Residential,3824,-104.6686092,40.38915417
Residential,2530,-104.6686148,40.38899979
Residential,730,-104.6686096,40.38881961
Residential,580,-104.6685929,40.38865649
Residential,1800,-104.668595,40.38848494
Residential,1530,-104.6685969,40.38832768
Residential,575,-104.6685732,40.38812734
Residential,1228,-104.6685796,40.38791292
Residential,2000,-104.6690521,40.38780193
Residential,2000,-104.6692034,40.38796601
Residential,768,-104.6691974,40.38815183
Residential,5000,-104.6692104,40.38831206
Residential,17600,-104.6692083,40.38848647
Residential,704,-104.6692211,40.388661
Residential,928,-104.6692118,40.38880677
Residential,1791,-104.6692059,40.38898401
Residential,1260,-104.6692188,40.38915568
Residential,2048,-104.6692143,40.38952166
Residential,784,-104.669212,40.38970466
Residential,1440,-104.6692139,40.38986194
Residential,1440,-104.6692081,40.39002489
Residential,432,-104.669232,40.39020808
Residential,432,-104.6692859,40.39039147
Residential,720,-104.6693847,40.39057233
